2018.06.13 09:03,73930.00000,73945.00000,73820.00000,73830.00000,986,2977
2018.06.13 09:04,73825.00000,73900.00000,73795.00000,73845.00000,1076,2819
2018.06.13 09:05,73845.00000,73845.00000,73765.00000,73805.00000,822,2171
2018.06.13 09:06,73815.00000,73875.00000,73805.00000,73870.00000,1352,3124
2018.06.13 09:07,73870.00000,73945.00000,73860.00000,73915.00000,1742,3802
2018.06.13 09:08,73915.00000,73940.00000,73870.00000,73880.00000,1170,2558
2018.06.13 09:09,73880.00000,73890.00000,73840.00000,73855.00000,975,2202
2018.06.13 09:10,73860.00000,73860.00000,73780.00000,73795.00000,1658,3967
2018.06.13 09:11,73795.00000,73805.00000,73650.00000,73675.00000,2983,6971
2018.06.13 09:12,73680.00000,73680.00000,73625.00000,73640.00000,2029,4611
2018.06.13 09:13,73645.00000,73705.00000,73630.00000,73660.00000,1492,3924
2018.06.13 09:14,73660.00000,73675.00000,73570.00000,73580.00000,2264,5295
2018.06.13 09:15,73575.00000,73600.00000,73530.00000,73555.00000,2547,5597
2018.06.13 09:16,73560.00000,73560.00000,73410.00000,73460.00000,4600,10464
2018.06.13 09:17,73460.00000,73505.00000,73405.00000,73425.00000,2900,6492
2018.06.13 09:18,73430.00000,73480.00000,73405.00000,73435.00000,1815,4235
2018.06.13 09:19,73440.00000,73530.00000,73435.00000,73470.00000,2909,5792
2018.06.13 09:20,73470.00000,73500.00000,73310.00000,73325.00000,5605,11241
2018.06.13 09:21,73325.00000,73420.00000,73320.00000,73375.00000,3411,7202
2018.06.13 09:22,73370.00000,73465.00000,73340.00000,73370.00000,4056,8406
2018.06.13 09:23,73365.00000,73405.00000,73325.00000,73370.00000,1855,4180
2018.06.13 09:24,73375.00000,73400.00000,73325.00000,73385.00000,1363,3099
2018.06.13 09:25,73390.00000,73445.00000,73360.00000,73410.00000,2066,4521
2018.06.13 09:26,73415.00000,73415.00000,73300.00000,73330.00000,1893,4763
2018.06.13 09:27,73340.00000,73340.00000,73220.00000,73290.00000,3068,8500
2018.06.13 09:28,73285.00000,73320.00000,73245.00000,73280.00000,902,2708
2018.06.13 09:29,73280.00000,73315.00000,73250.00000,73275.00000,598,2108
2018.06.13 09:30,73270.00000,73300.00000,73205.00000,73230.00000,1804,5114
2018.06.13 09:31,73230.00000,73235.00000,73125.00000,73145.00000,3102,7450
2018.06.13 09:32,73145.00000,73195.00000,73120.00000,73165.00000,2011,4950
2018.06.13 09:33,73165.00000,73240.00000,73145.00000,73225.00000,2582,5826
2018.06.13 09:34,73220.00000,73285.00000,73220.00000,73245.00000,2031,4796
2018.06.13 09:35,73245.00000,73360.00000,73240.00000,73330.00000,3722,7248
2018.06.13 09:36,73335.00000,73350.00000,73250.00000,73280.00000,2014,4272
2018.06.13 09:37,73280.00000,73290.00000,73205.00000,73260.00000,2868,5516
2018.06.13 09:38,73260.00000,73340.00000,73260.00000,73325.00000,1658,3557
2018.06.13 09:39,73320.00000,73400.00000,73320.00000,73340.00000,3185,7492
2018.06.13 09:40,73335.00000,73355.00000,73260.00000,73300.00000,2490,5531
2018.06.13 09:41,73300.00000,73390.00000,73295.00000,73365.00000,2012,4180
2018.06.13 09:42,73365.00000,73385.00000,73325.00000,73330.00000,1242,2366
2018.06.13 09:43,73335.00000,73370.00000,73300.00000,73360.00000,1448,3094
2018.06.13 09:44,73360.00000,73400.00000,73350.00000,73370.00000,1336,3180
2018.06.13 09:45,73370.00000,73385.00000,73355.00000,73370.00000,769,1687
2018.06.13 09:46,73370.00000,73395.00000,73370.00000,73380.00000,658,1716
2018.06.13 09:47,73375.00000,73380.00000,73360.00000,73365.00000,625,1663
2018.06.13 09:48,73370.00000,73425.00000,73340.00000,73385.00000,2879,6754
2018.06.13 09:49,73380.00000,73435.00000,73380.00000,73415.00000,2348,5392
2018.06.13 09:50,73415.00000,73530.00000,73405.00000,73515.00000,4557,10206
2018.06.13 09:51,73515.00000,73735.00000,73515.00000,73725.00000,5460,12494
2018.06.13 09:52,73730.00000,73745.00000,73665.00000,73670.00000,5253,11481
2018.06.13 09:53,73675.00000,73735.00000,73650.00000,73695.00000,3193,6940
2018.06.13 09:54,73700.00000,73725.00000,73635.00000,73655.00000,3009,6588
2018.06.13 09:55,73660.00000,73690.00000,73645.00000,73670.00000,1587,3428
2018.06.13 09:56,73670.00000,73710.00000,73660.00000,73695.00000,2073,4483
2018.06.13 09:57,73695.00000,73710.00000,73600.00000,73625.00000,2596,5516
2018.06.13 09:58,73625.00000,73650.00000,73585.00000,73625.00000,2691,5135
2018.06.13 09:59,73625.00000,73670.00000,73605.00000,73645.00000,2963,5792
2018.06.13 10:00,73650.00000,73700.00000,73550.00000,73560.00000,6370,12021
2018.06.13 10:01,73555.00000,73575.00000,73410.00000,73425.00000,5828,13283
2018.06.13 10:02,73425.00000,73430.00000,73360.00000,73390.00000,3671,8525
2018.06.13 10:03,73395.00000,73445.00000,73355.00000,73415.00000,3249,7058
2018.06.13 10:04,73420.00000,73500.00000,73380.00000,73490.00000,3937,8225
2018.06.13 10:05,73490.00000,73550.00000,73485.00000,73525.00000,2693,6407
2018.06.13 10:06,73530.00000,73540.00000,73470.00000,73500.00000,1488,3220
2018.06.13 10:07,73505.00000,73550.00000,73500.00000,73525.00000,1601,3384
2018.06.13 10:08,73525.00000,73530.00000,73180.00000,73225.00000,7914,17512
2018.06.13 10:09,73225.00000,73280.00000,73140.00000,73175.00000,6103,14906
2018.06.13 10:10,73170.00000,73270.00000,73170.00000,73245.00000,2853,7507
2018.06.13 10:11,73250.00000,73385.00000,73230.00000,73340.00000,4914,12088
2018.06.13 10:12,73335.00000,73355.00000,73205.00000,73240.00000,3770,10211
2018.06.13 10:13,73240.00000,73290.00000,73220.00000,73285.00000,1533,4265
2018.06.13 10:14,73290.00000,73295.00000,73200.00000,73265.00000,2224,5611
2018.06.13 10:15,73265.00000,73280.00000,73230.00000,73275.00000,1497,3653
2018.06.13 10:16,73270.00000,73415.00000,73265.00000,73370.00000,3681,9590
2018.06.13 10:17,73370.00000,73400.00000,73330.00000,73355.00000,1795,4671
2018.06.13 10:18,73350.00000,73435.00000,73305.00000,73390.00000,2481,6879
2018.06.13 10:19,73395.00000,73400.00000,73350.00000,73375.00000,1208,2779
2018.06.13 10:20,73375.00000,73425.00000,73300.00000,73405.00000,2914,7676
2018.06.13 10:21,73400.00000,73500.00000,73390.00000,73485.00000,3578,10068
2018.06.13 10:22,73480.00000,73535.00000,73430.00000,73530.00000,3316,8315
2018.06.13 10:23,73525.00000,73630.00000,73505.00000,73615.00000,4043,10483
2018.06.13 10:24,73615.00000,73700.00000,73580.00000,73585.00000,4112,11148
2018.06.13 10:25,73585.00000,73610.00000,73470.00000,73475.00000,2970,7184
2018.06.13 10:26,73475.00000,73585.00000,73470.00000,73565.00000,2888,7425
2018.06.13 10:27,73570.00000,73570.00000,73490.00000,73520.00000,1351,3339
2018.06.13 10:28,73520.00000,73535.00000,73400.00000,73400.00000,2180,6050
2018.06.13 10:29,73400.00000,73490.00000,73380.00000,73490.00000,2046,5703
2018.06.13 10:30,73485.00000,73550.00000,73375.00000,73380.00000,4055,12002
2018.06.13 10:31,73390.00000,73620.00000,73390.00000,73515.00000,4575,13400
2018.06.13 10:32,73510.00000,73540.00000,73405.00000,73430.00000,3042,8898
2018.06.13 10:33,73425.00000,73465.00000,73320.00000,73325.00000,3860,11552
2018.06.13 10:34,73325.00000,73380.00000,73225.00000,73250.00000,4639,12824
2018.06.13 10:35,73255.00000,73310.00000,73205.00000,73245.00000,3198,9041
2018.06.13 10:36,73245.00000,73280.00000,73120.00000,73120.00000,5107,15179
2018.06.13 10:37,73120.00000,73160.00000,73060.00000,73150.00000,6075,18695
2018.06.13 10:38,73150.00000,73230.00000,73135.00000,73180.00000,2737,8143
2018.06.13 10:39,73185.00000,73225.00000,73105.00000,73140.00000,2362,7677
2018.06.13 10:40,73135.00000,73140.00000,73030.00000,73080.00000,3695,11223
2018.06.13 10:41,73075.00000,73120.00000,73035.00000,73070.00000,2410,7809
2018.06.13 10:42,73075.00000,73110.00000,73010.00000,73110.00000,2892,8733
2018.06.13 10:43,73110.00000,73140.00000,73030.00000,73040.00000,2209,6193
2018.06.13 10:44,73040.00000,73070.00000,72975.00000,73015.00000,3073,9726
2018.06.13 10:45,73015.00000,73065.00000,72955.00000,73015.00000,3269,10428
2018.06.13 10:46,73010.00000,73110.00000,72975.00000,73080.00000,2412,7139
2018.06.13 10:47,73085.00000,73100.00000,72960.00000,73055.00000,2580,7465
2018.06.13 10:48,73050.00000,73070.00000,72980.00000,72995.00000,1259,3544
2018.06.13 10:49,73000.00000,73070.00000,72905.00000,72910.00000,3421,10044
2018.06.13 10:50,72905.00000,72970.00000,72860.00000,72885.00000,4177,11849
2018.06.13 10:51,72890.00000,72930.00000,72865.00000,72880.00000,1994,6081
2018.06.13 10:52,72880.00000,72900.00000,72820.00000,72855.00000,2734,7679
2018.06.13 10:53,72860.00000,72875.00000,72775.00000,72790.00000,2756,8370
2018.06.13 10:54,72795.00000,72845.00000,72745.00000,72750.00000,2282,6941
2018.06.13 10:55,72755.00000,72795.00000,72715.00000,72725.00000,2408,7388
2018.06.13 10:56,72725.00000,72750.00000,72650.00000,72710.00000,3694,12250
2018.06.13 10:57,72705.00000,72835.00000,72690.00000,72770.00000,3763,11935
2018.06.13 10:58,72775.00000,72845.00000,72765.00000,72780.00000,1614,5034
2018.06.13 10:59,72775.00000,72890.00000,72765.00000,72820.00000,2157,7084
2018.06.13 11:00,72820.00000,72875.00000,72800.00000,72830.00000,1886,6348
2018.06.13 11:01,72825.00000,72860.00000,72775.00000,72785.00000,1530,4771
2018.06.13 11:02,72790.00000,72835.00000,72720.00000,72810.00000,2751,7901
2018.06.13 11:03,72805.00000,72830.00000,72710.00000,72725.00000,1878,6003
2018.06.13 11:04,72720.00000,72875.00000,72720.00000,72850.00000,2450,8260
2018.06.13 11:05,72845.00000,72860.00000,72760.00000,72780.00000,1428,4954
2018.06.13 11:06,72785.00000,72870.00000,72760.00000,72850.00000,1327,4159
2018.06.13 11:07,72855.00000,72890.00000,72790.00000,72805.00000,1776,5515
2018.06.13 11:08,72810.00000,72880.00000,72780.00000,72845.00000,1134,3750
2018.06.13 11:09,72840.00000,72845.00000,72790.00000,72815.00000,861,3039
2018.06.13 11:10,72810.00000,72830.00000,72725.00000,72775.00000,2323,7016
2018.06.13 11:11,72770.00000,72855.00000,72770.00000,72810.00000,1486,4936
2018.06.13 11:12,72810.00000,72845.00000,72785.00000,72810.00000,735,2482
2018.06.13 11:13,72805.00000,72810.00000,72670.00000,72710.00000,2745,9056
2018.06.13 11:14,72715.00000,72725.00000,72625.00000,72715.00000,4813,15505
2018.06.13 11:15,72710.00000,72815.00000,72690.00000,72795.00000,2542,8314
2018.06.13 11:16,72790.00000,72845.00000,72775.00000,72785.00000,1583,5869
2018.06.13 11:17,72780.00000,72815.00000,72755.00000,72805.00000,1038,3578
2018.06.13 11:18,72805.00000,72815.00000,72730.00000,72800.00000,1242,4182
2018.06.13 11:19,72795.00000,72825.00000,72730.00000,72750.00000,1347,4328
2018.06.13 11:20,72750.00000,72775.00000,72655.00000,72685.00000,2348,7654
2018.06.13 11:21,72685.00000,72750.00000,72665.00000,72710.00000,1667,5828
2018.06.13 11:22,72710.00000,72785.00000,72675.00000,72760.00000,1677,5104
2018.06.13 11:23,72765.00000,72820.00000,72750.00000,72790.00000,1494,4634
2018.06.13 11:24,72785.00000,72790.00000,72725.00000,72730.00000,1067,3720
2018.06.13 11:25,72730.00000,72745.00000,72685.00000,72700.00000,1090,3755
2018.06.13 11:26,72695.00000,72745.00000,72665.00000,72725.00000,1226,4290
2018.06.13 11:27,72725.00000,72740.00000,72650.00000,72665.00000,1806,5773
2018.06.13 11:28,72665.00000,72680.00000,72615.00000,72655.00000,2265,6806
2018.06.13 11:29,72650.00000,72790.00000,72650.00000,72765.00000,2666,8606
2018.06.13 11:30,72770.00000,72965.00000,72770.00000,72960.00000,7247,21593
2018.06.13 11:31,72955.00000,73025.00000,72910.00000,72990.00000,3400,10149
2018.06.13 11:32,72985.00000,73050.00000,72965.00000,73020.00000,2684,8547
2018.06.13 11:33,73020.00000,73065.00000,72995.00000,73035.00000,1807,6078
2018.06.13 11:34,73035.00000,73055.00000,72935.00000,72965.00000,2562,7458
2018.06.13 11:35,72960.00000,73095.00000,72960.00000,73055.00000,2175,7270
2018.06.13 11:36,73055.00000,73065.00000,72970.00000,73020.00000,1400,4310
2018.06.13 11:37,73020.00000,73020.00000,72905.00000,72945.00000,2173,7569
2018.06.13 11:38,72945.00000,72950.00000,72865.00000,72885.00000,1954,6564
2018.06.13 11:39,72880.00000,72910.00000,72850.00000,72870.00000,1582,5471
2018.06.13 11:40,72870.00000,72945.00000,72850.00000,72920.00000,1732,5621
2018.06.13 11:41,72920.00000,72960.00000,72875.00000,72895.00000,1617,5326
2018.06.13 11:42,72890.00000,72920.00000,72860.00000,72900.00000,853,2990
2018.06.13 11:43,72905.00000,72945.00000,72860.00000,72865.00000,1160,3478
2018.06.13 11:44,72870.00000,72900.00000,72820.00000,72835.00000,3003,9553
2018.06.13 11:45,72835.00000,72855.00000,72785.00000,72840.00000,1941,6040
2018.06.13 11:46,72840.00000,72900.00000,72820.00000,72865.00000,1834,6113
2018.06.13 11:47,72860.00000,72880.00000,72820.00000,72835.00000,837,3039
2018.06.13 11:48,72835.00000,72855.00000,72785.00000,72830.00000,1568,5527
2018.06.13 11:49,72830.00000,72850.00000,72770.00000,72825.00000,1283,4209
2018.06.13 11:50,72830.00000,72880.00000,72790.00000,72830.00000,1336,4677
2018.06.13 11:51,72830.00000,72900.00000,72825.00000,72850.00000,1281,4114
